author,content
直系学姐,印象很深的是在知乎看到一个情感话题什么时候决定分手高赞回答里有一个男生的分享让我深切感受到男生恋爱时的绝望和卑微原文内容是这样的平时语音电话我和她连五分钟话都说不到基本上一直是我一个人在挑起话题她经常性地回复嗯嗯之类的敷衍的话甚至有时候在我话还没说完的时候她就突然开始和自己宿友聊起了天我当时觉得自己和她宿友相比显得并不重要微信上每天晚上点不到就着急和我说晚安结果自己又开始去熬夜只会偶尔半夜才会微信告诉我说她好无聊一开始她几乎秒回我的信息经常几分钟就发一条信息给我各种语音发过来告诉我她日常的生活而我们在一起之后回复时间慢慢变成几个小时一个下午一个晚上不回消息已经成为了日常她总是告诉我她有事最近也没发生什么有趣的事情能分享那段时间初次接触爱情的我心态变得快要崩溃经常感觉是一个人的患得患失后来我想了想是我们聊不来吗不是吧我们刚认识的时候你都是秒回我一有空就过来找我聊天和我分享着自己那些无聊的日常生活那时候我们从来不用刻意找话题很普通的文字讲述的确实一个男生从爱到不爱的整个历程我一直以为只有女生恋爱中情绪的波动会比男生更大令我没想到的是原来男生的心里也会是这样一部大剧只是他们不善于表达而已很多男生都会觉得解释很麻烦会觉得情感的很多事情说不清楚但其实你越不说女生越没安全感越不知道你在说什么所以沟通其实是情侣间解决所有矛盾最有效的利器就像你觉得她不理解你很累她其实也不能理解为什么你不哄她累就不能哄了吗哄我一下很累吗可以尝试冷静下来后找机会好好谈这些话题把你觉得自己很累有时候没注意她是真的因为很累不是不爱她更希望她能理解自己如果对方爱你我觉得她不会继续揪着这个点她在你这得到了她最想要的你对她爱的肯定那当然也就能反过来理解你了如果冷静沟通无果这里建议你是换一个对象不懂得彼此体谅总是一方迁就的爱情不是很苦就是没有结果
johnhull大师,穷是原罪说明你不行你想想你女朋友为什么要跟你穷小子苦过呢现在有多少女孩子愿意陪着你苦过去寻找吧年轻人你会发现根本找不到当你帅的时候人需要你有钱当你有钱时候人需要你有时间当你有时间了人要你帅这是需求铁三角你得三者都满足才能达到现代女性的要求要不人自己可以精致穷的过日子为啥要跟你过
妞妞的大脚丫,我想起来了一个场景一个男人总在家陪老婆给她做饭给她洗衣服她却说他是个窝囊废就知道在家不知道在外面多赚点钱一个男人总在外面赚钱给老婆买很多衣服化妆品但很少时间陪她她却说他不知道哄她不体贴现在知道了么女生首先得知道自己需要的是什么很多情况下时间的陪伴和物质金钱不能两全当女生选择了他之后就要接受他的附加的东西改变一个人很难改变自己容易一点其实这道题目我更想对女生说几句同时也对我自己说我是个女生但我觉得这个社会的风气使一个女生对未来的期待全部压在了他的男朋友身上这是不公平的对男朋友不公平对自己也不公平
麦苗青少年心理,你是否还如当初一样爱她如果爱对方下班后一起做饭一起看电影一起聊天随便做点什么都是最好地放松见到女朋友的那一刻一切辛苦都会忘掉觉得为她做什么都值得这就是爱谈念爱谈念爱感情是要谈的女人是听觉动物你连几句对方想听的话都不愿意说还怎么谈感情努力工作创造更好地条件是为了更好地爱对方而不是远离对方女人的抱怨大多是因为缺乏安全感你是否给了她足够的安全感物质上精神上是否让对方感觉值得依靠爱也需要能力良好地沟通耐心地倾听体贴与陪伴拥抱与安慰努力创造更好地生活等等感情需要磨合好好敞开心扉聊一聊吧相爱才在一起只要感情在没有问题不能解决选择了爱情就要努力为爱付出当然如果觉得给不了对方想要的也可以选择放手但是谁又愿意看到美好的爱情以不愉快结束呢祝你幸福
火树琪花,无关乎对与错问题在于你俩都没有理解对方她没有理解你为了你们的未来努力没有感受你很累很累的状态你也没有理解她她可能就是希望你在很累的时候还能兼顾到她的感受女生都很需要眼前的陪伴但是我觉得两个人共同为未来努力这段感情才能长久只有一方在持续不断的输出得不到应有的输入总有一天会累到崩溃建议两个人可以多沟通一下你告诉她你真有努力在为你们的未来很努力希望她能多点理解体贴
日小月,你不仅有错而且错的一塌糊涂如果你曾经好好学习的话相信你应该知道相关研究表明交替进行不同内容的工作会使人的大脑得到锻炼不仅能够提高工作效率而且还是一种令大脑获得休息的有效途径补充说明睡觉还是最好的休息模式但是切换你的日常活动也是一种有效的休息模式所以当你工作累了你有两种选择立刻睡觉停下手上的一种类型的工作进行另外一种活动比如谈情说爱条件允许试试进入贤者模式劳累感不存在的所以不要为你的懒找借口了当然也挺妒忌你的不会哄女朋友怎么获取到的女朋友天上掉下来的吗哄人有两种模式被动哄人被对方牵着鼻子走这是通常累的原因主动哄人你来安排一些项目让她消磨时间精力比如每天路边买条鱼买几个鸡腿回家让她烹饪顺便说几句甜蜜的话又比如安排一次周末旅行告诉她目的地是城市名行程酒店让她安排一下动动脑子小伙子
诗木,好男人应该被哄
李志,挣钱是好事但不能因为挣钱忽略她的存在抽空跟她多沟通挣钱不还是为了她吗如果因此影响了你们的感情那就不值得了挣钱没有多少为限度我是创业的李志
格林特小姐,我感觉你们两个缺乏沟通你工作太忙可能就没那么多精力陪她了她就会有一种落差感女孩子谈恋爱时间越长就会越离不开你变得特别敏感你有一点变化她都会觉得你是不是不爱她了会特别没有安全感你要告诉她你很爱很爱她你是在为了你们两个的将来努力工作她知道之后会特别特别感动的她肯定会理解你其实女孩子只要确定你爱她就放心了就不会闹了从头到尾要的只是安全感罢了互相理解吧一定要多沟通祝你们幸福哦
丸子和巧克力,哄也许不用你几个小时也许只是进门的一个拥抱睡觉前一个亲吻和一起吃饭的夹菜关心不是时时刻刻的盯着也许只是一句吃的什么呀天气凉了加衣服不要喝常温水喝热水这种小细节用不了你几分钟好你可以说你累但几分钟你都给不了女朋友女朋友当然会不开心你累可以去跟她撒娇也是一种哄她的方式你不开心也可以跟她哭唧唧让他关心关心你这是相处的方式并不是固定词语可以描述的女生要自细节你想的太大了其实不用敷衍敷衍他就会很开心只要你会敷衍他都说不出什么
現実的論理主義者,说实话当你问出有没有错的时候就已经错了
藤树,在这个场景里对错并不重要重要的是如何解决问题就摆在那里假如你还想跟她过的话只能选择解决争论对错是觉得自己委屈想讨个说法但你们站在自己的立场上都说服不了彼此不用行动去解决只会把路越走越窄真正重要的东西也就在这些摩擦中被消磨殆尽之所以问我有错吗是因为你觉得自己这么辛苦努力工作已经很难了却还要被扣上不关心对方的帽子委屈而你对象也一样觉得男朋友没有把精力放在自己身上心里不舒服同样委屈这里面其实存在一个信息黑洞她忽视了你工作中精力的缺失你忽视了她对你情感的依赖更可怕的是哪怕你们彼此都知道你在工作中丧失的精力也不允许你有一个好的状态去关心她她对你的感情依赖仍然得不到满足这时候矛盾就无可避免了知道问题的原因解决方案就十分清晰了破局的关键主动提供对方缺失的信息她没有意识到你很累你就主动告诉她亲爱的今天我忙了一天我们领导让我太难了要不然就能早点回来陪你了相信她也会体谅你同样的鼓励对方主动诉说自己的感情需求阿娜达今天好想你啊你又没有时间陪我真的感觉好孤独这时候用你最柔软的地方安抚她最温暖的话语关心她哪怕你还是很难调节工作与生活她也是能感受到你的爱的这也就足够了因为女生其实没有那么贪心的她最想要的只是你的我在乎同样重要的规律性地运动物质决定意识保持精力的首要条件当然是让身体这个机器有充足的力量另一方面你可以拉上对象一起参与在为身体充能的同时增进感情最后不要忘记提高对伴侣的敏感度想一想你在工作中是怎么对领导的领导说的话是不是都会再三思量领导交代的事是不是都小心谨慎地完成把这份心思放一点到对象身上她怎么会抱怨相互理解相互包容很难很难我们真的需要那些看似可有可无的走心时刻来时刻提醒对方我在乎金钱之于未来当然重要但如果都是用现在的不愉快来换取未来那未来早就摇摇欲坠了况且一个拥抱一句我在乎也不费太大力气的
