id,content,nick,score,startTime
1124434497,猫和老鼠yyds！汤姆依旧是除了抓不住老鼠其他全能的男神，杰瑞还是那个捕鼠器奈何不了的小机灵鬼，只要他俩在我都喜欢看！元宵节约起！,芊芊女王1231,10,1614097200000
1124466978,最喜欢的一对童年玩伴当属汤姆和杰瑞了，看预告里汤姆和小杰瑞一起滑滑板，想到小时候看他俩在结冰的房间里一起滑冰的场景，印象太深了,含白可xx,10,1614096720000
1124448225,猫和老鼠大电影营造了一个人类与动画人物真实相处的世界，真人演员与现实场景元素的加入，既保持了经典动画的原汁原味，又带来了破次元的新鲜感，华纳的这次尝新胆子挺大的,jjs619619,10,1614096600000
1124419958,小时候最爱看的就是杰瑞和汤姆相爱相杀，磕西皮磕了这么多年还觉得腻歪，谁让汤姆明明是捕鼠冠军却偏偏抓不住杰瑞，每次看杰瑞落难还软下心来细心照顾的！！！,scum,10,1614095700000
1124434383,作为一个猫和老鼠的狂热粉，印象最深的就是汤姆各种被揍的奇形怪状的场面，每次看都觉得这只猫太惨了但又让人忍俊不禁，在元宵节上映前只能可怜巴巴地反复刷着预告片解解馋,sissiyang0616,10,1614095460000
1124434330,猫和老鼠马上来了！从预告来看，剧情节奏除了延续传统的欢喜冤家猫鼠大战之外，还增加了这对最佳损友首次合作的戏份，杰瑞和汤姆这俩只还保留了默片的形式，是内个味。,没蜡笔的小新,10,1614094800000
1124462608,只有做过动画的才知道，越是简单的形象在动画捕捉、细节渲染上越难。猫鼠大战动作场面多，配合上道具与人物的互动，嵌入是个不省力的活。为了极致还原故意做成三转二，保留了原汁原味又有新意，Respect！,kmxii,10,1614093780000
1124457990,十多年过去了我居然能等到杰瑞和汤姆的银幕首秀！！圆梦啦！！！正好元宵节看完就开学了，倒是一点没耽误,葬我以风,10,1614093660000
1124461405,猫和老鼠这堆全世界最长情CP 太好磕了！看预告片里Tom弹钢琴表白美人猫结果被Jerry打岔+欺负N连，这么多年毫无长进依旧对杰瑞下不了重手，最佳损友不过如此！,尹大娘子,10,1614093360000
1124461340,猫和老鼠是我的动画启蒙了，小时候经常觉得汤姆好惨，老是被杰瑞捉弄。听说这次是汤姆和杰瑞的银幕首秀+首次合作，冲鸭！,小小一片天0,10,1614093300000
1124461304,华纳还挺给力的，这几波物料放出的基本都是新镜头，猫鼠大战还是小时候的味道，发现还挺多细节神还原的，小杰瑞拉下窗户夹老汤姆手指的梗真的是爷童回！,帅气的杰杰9,10,1614093240000
1124437159,我就想问一下，为什么上映的场次中大多数都是国语？不是原版英语的？因为我觉得原版的看起来更有感觉,xal519817433,0,1614084480000
1124432043,好期待这部电影啊，这可是童年的回忆，终于上映电影了，哈哈哈哈一定要去看。期待哦！,大H小I,10,1614081960000
1124424540,"都是成年人去看的吧 哈哈哈红红火火恍恍惚惚
青春我来咯",唯爱shows,10,1614079920000
1124415171,这次猫和老鼠大电影可谓是搭建了一个“真人与动画人物”共存的世界观，看当年经典的儿时老朋友们如何在现实世界里闯出一片天地，着实有点意思,Ahn273323713,10,1614076140000
1124415164,从预告来看，虽然用的是3D建模2D呈现的，动画特效与真人演绎部分的互动不觉得出戏，而汤姆杰瑞这两只欢喜冤家除了一如既往打打闹闹之外，竟然还有结盟合作的剧情，有点看头的,甫恒寸忆,10,1614076140000
1124415110,要说我嗑的最早的CP，汤姆跟杰瑞必须算一对，他们绝对是妥妥的欢喜冤家，有时候觉得汤姆刚要跟杰瑞和好了，结果下一秒汤姆就被杰瑞整蛊了，刚觉得这俩要打起来了，结果一个眼神和好了，就是这么折磨人！！,z2514,10,1614075960000
1124411951,就目前预告来看，除了汤姆依旧被杰瑞暴击N次之外，后半段他俩首次联盟合作似乎更有看头，猫和老鼠忠实粉丝必须冲一波，已经开始暗搓搓小手期待了，元宵节gkd！！！,Xy悦悦悦宝,10,1614075900000
1124413312,一直觉得杰瑞和汤姆绝对是真爱，就凭汤姆明明是奥林匹克捕鼠冠军却一直“故意”输给小杰瑞！真人+动画版的猫和老鼠大电影还是挺期待的，为儿时西皮说撒也要支持！,bengo158,10,1614075720000
1124388113,这次的真人版上映感觉还是很有惊喜感的，大家有可能会猜到猫和老鼠以及其他小伙伴之间的互动，但不一定能猜到他们与真人之间的相处会是怎样的,月光宝盒2019,10,1614075720000
1124411000,猫和老鼠感觉不光可以带给人更多的乐趣，还可以树立了良好的三观，善有善报恶有恶报在里面充分体会到了，挺适合家长带着小朋友看的,ERD485775493,10,1614075360000
1124413026,前两天看了猫和老鼠大电影的预告，感觉画风有点像当年的空中大灌篮，也是3D动画特效+真人拍摄的方式，视效上进步很多，还有不少当年动画里整蛊的经典桥段，满满的都是回忆的。,wali1128,10,1614075180000
1117661118,猫和老鼠动画真的太经典了，记得上幼儿园小学内会每天都要看，百看不厌那种的，汤姆猫搞笑又滑稽，小杰瑞机灵又聪明，这次的大电影妥妥的一波情怀杀，等元宵节内天就去看！,格丁,10,1614075180000
