id,content,nick,score,startTime
1124708472,好看好看，期待第四部，非常喜欢的演员，阵容强大，中间演的搞笑，,稀饭,10,1614264660000
1124706244,很有地域特色与风情，故事情节的娱乐成分很浓厚，像是一个又一个综艺节目，不求深度，只求有趣，还是挺不错的。最后的煽情，不算很生硬。,右脸长痘痘,7,1614264600000
1124709002,还行，挺好看的,luhongxing2016,10,1614264600000
1124704980,非常不错！盛大的场面，紧密的逻辑，丰富的色彩。我个人认为这是唐探三部曲最好的也是最搞笑的一部（个人观点，仅供参考）,醉酒望佳人,10,1614264540000
1124704965,看还是可以看的,dIf894734370,10,1614264540000
1124706219,很不错的，一直期待看的，很喜欢,惜20,0,1614264480000
1124708389,感觉没有前两部好看,rvx305590240,6,1614264480000
1124704943,感觉有点小烂尾,牵机.,9,1614264480000
1124708387,观影效果极佳，代入感很强，很期待第四部的出现。,俊,10,1614264480000
1124705290,故弄玄虚 装神弄鬼 莫名其妙 **得尴尬 真TM恶心  迄今为止最垃圾的电影 比一出好戏还垃圾 没看完就走了,谁占用了Aipotu,0,1614264480000
1124706213,情节相对俗套，但也算用心之作，只可惜作为贺岁片，喜剧色彩不浓，包袱不够响！,思想者,8,1614264480000
1124707179,可以不错很好看,叮当,10,1614264420000
1124704902,你  值得我等待,王傲,9,1614264420000
1124664897,可以 剧情紧凑 不拖沓 就和平精英那不行,MQx771515841,10,1614264360000
1124216491,"我不明白为什么“唐仁”这个人物要打造的如此丑？？？
全方位720度的丑！！！
导演，编剧都和这个角色有愁吗？

3分给我心里永远的莉香🌸🌸🌸",陈一慢,3,1614264360000
1124708293,前边嘻哈连连，后边狗血剧情烂透了。希望探4能给给我带来惊喜，不然广大网友影迷不会买账的。,四浩、,7,1614264360000
1124708268,还是值得  昊然弟弟真的帅,Pem774215321,10,1614264300000
1124705206,还可以  没有21那么震撼,JEp740222192,8,1614264300000
1124684075,特别爽歪歪啊！,靳靳最帅,10,1614264240000
1124707076,还可以吧，剧情单薄了点！,uiT792350075,9,1614264240000
1124706116,很不错的电影,西亚斯最靓的仔,10,1614264240000
1124708204,画面好，剧情丰满,风🍃,10,1614264180000
1124707053,开始还是很好看，结局太过仓促,VhK541527702,7,1614264180000
1124708185,非常喜欢好看,qTm130687266,9,1614264180000
1124708183,还是值得去看的，剧情环环相扣，逻辑性强，看完还是意犹未尽，期待唐探作品,ahL758685372,8,1614264180000
1124705158,个人觉得没之前的好看,簡單陪絆,4,1614264120000
1124704751,电影还不错。,yangyang1688899,9,1614264120000
1124671573,还行   不是很差,等H你,8,1614264120000
1124708170,非常好看，Q超乎了我的预期，不错的电影,vxe306319170,10,1614264120000
1124704743,刺激战场的广告，真挺尴尬的,麟wxl,6,1614264120000
1124704740,非常好看很喜欢看希望出4,Lfr168168,10,1614264120000
1124705150,带家人看的，,霞6186,9,1614264120000
1124687143,一部很不错的影片,闽晨石线~潘18802787441,10,1614264060000
